"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,282,548.910","578,958.833","00 34 03.07","0.99967677","N/A"
"UTM Zone 10","4,273,911.015","583,103.844","00 35 44.34","0.99968505","N/A"
"UTM Zone 10","4,265,272.403","587,247.952","00 37 24.99","0.99969374","N/A"
