"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","3,966,403.009","778,149.474","01 48 06.42","1.00055346","N/A"
"UTM Zone 10","3,960,108.230","783,325.812","01 49 53.14","1.00058930","N/A"
"UTM Zone 10","3,953,811.374","788,501.200","01 51 39.35","1.00062579","N/A"
"UTM Zone 10","3,947,513.591","793,677.390","01 53 25.08","1.00066295","N/A"
"UTM Zone 10","3,941,214.802","798,852.547","01 55 10.29","1.00070076","N/A"
