"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,474,074.604","580,109.033","00 36 43.76","0.99967899","N/A"
"UTM Zone 10","4,469,928.640","576,635.041","00 35 05.43","0.99967229","N/A"
"UTM Zone 10","4,464,053.746","570,602.992","00 32 16.11","0.99966136","N/A"
"UTM Zone 10","4,457,680.661","561,871.939","00 28 13.28","0.99964712","N/A"
"UTM Zone 10","4,453,315.196","554,728.633","00 24 55.72","0.99963687","N/A"
