"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,123,751.938","668,962.430","01 09 11.61","0.99995168","N/A"
"UTM Zone 10","4,115,379.100","673,826.745","01 10 59.40","0.99997223","N/A"
"UTM Zone 10","4,107,005.137","678,689.743","01 12 46.52","0.99999335","N/A"
