"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,108,210.705","678,902.495","01 12 53.43","0.99999429","N/A"
"UTM Zone 10","4,097,466.092","686,208.278","01 15 35.93","1.00002716","N/A"
"UTM Zone 10","4,086,719.567","693,511.534","01 18 17.15","1.00006134","N/A"
"UTM Zone 10","4,075,971.057","700,812.217","01 20 57.07","1.00009682","N/A"
