"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,040,177.789","729,497.888","01 31 25.28","1.00024896","N/A"
"UTM Zone 10","4,032,541.085","733,705.545","01 32 51.72","1.00027299","N/A"
"UTM Zone 10","4,024,903.192","737,912.000","01 34 17.64","1.00029745","N/A"
