"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,026,532.439","737,071.501","01 34 00.70","1.00029252","N/A"
"UTM Zone 10","4,017,072.810","746,681.784","01 37 30.78","1.00034983","N/A"
"UTM Zone 10","4,010,753.926","753,165.970","01 39 51.85","1.00038978","N/A"
"UTM Zone 10","4,004,434.181","759,648.845","01 42 12.25","1.00043076","N/A"
