"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,392,314.756","560,057.891","00 26 49.73","0.99964441","N/A"
"UTM Zone 10","4,381,420.072","560,549.836","00 26 57.27","0.99964514","N/A"
"UTM Zone 10","4,370,524.302","561,041.523","00 27 04.73","0.99964587","N/A"
"UTM Zone 10","4,359,627.418","561,532.969","00 27 12.11","0.99964662","N/A"
"UTM Zone 10","4,348,729.393","562,024.157","00 27 19.41","0.99964737","N/A"
