"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,203,712.629","591,176.257","00 38 19.86","0.99970239","N/A"
"UTM Zone 10","4,196,889.422","598,026.985","00 41 07.17","0.99971835","N/A"
"UTM Zone 10","4,191,016.706","601,397.316","00 42 27.12","0.99972663","N/A"
