"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,146,194.107","604,685.266","00 43 11.70","0.99973499","N/A"
"UTM Zone 10","4,151,708.837","599,138.660","00 40 58.82","0.99972106","N/A"
"UTM Zone 10","4,161,393.187","589,933.259","00 37 17.59","0.99969962","N/A"
"UTM Zone 10","4,165,507.307","584,419.075","00 35 03.23","0.99968778","N/A"
