"UTMZone","UTMNorth","UTMEast","UTMConvergence","UTMSF","UTMCF"
"UTM Zone 10","4,348,740.477","562,022.344","00 27 19.36","0.99964736","N/A"
"UTM Zone 10","4,337,820.455","561,618.164","00 27 02.99","0.99964675","N/A"
"UTM Zone 10","4,326,899.266","561,213.914","00 26 46.71","0.99964614","N/A"
