4.3102181990e+06 5.1322577600e+05 0.0000000000e+00
4.3045763050e+06 5.1816733500e+05 0.0000000000e+00
4.2950382500e+06 5.2569837100e+05 0.0000000000e+00
4.2895126100e+06 5.3385634700e+05 0.0000000000e+00
4.2864630200e+06 5.3823044800e+05 0.0000000000e+00
